City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
401,San Cristobal,AU,-35.2813,149.1292,292.62,66,100,4.12
402,Vorukh,AU,-35.2813,149.1292,292.62,66,100,4.12
403,Kayes,AU,-35.2813,149.1292,292.62,66,100,4.12
404,Amparai,AU,-35.2813,149.1292,292.62,66,100,4.12
405,Khasan,AU,-35.2813,149.1292,292.62,66,100,4.12
406,Severnoye,AU,-35.2813,149.1292,292.62,66,100,4.12
407,Bethel,AU,-35.2813,149.1292,292.62,66,100,4.12
408,Arkansas City,AU,-35.2813,149.1292,292.62,66,100,4.12
409,Berlevag,AU,-35.2813,149.1292,292.62,66,100,4.12
410,Vila Franca Do Campo,AU,-35.2813,149.1292,292.62,66,100,4.12
411,Butembo,AU,-35.2813,149.1292,292.62,66,100,4.12
412,Huautla,AU,-35.2813,149.1292,292.62,66,100,4.12
413,Half Moon Bay,AU,-35.2813,149.1292,292.62,66,100,4.12
414,Chumikan,AU,-35.2813,149.1292,292.62,66,100,4.12
415,Linares,AU,-35.2813,149.1292,292.62,66,100,4.12
416,Kiunga,AU,-35.2813,149.1292,292.62,66,100,4.12
417,Senanga,AU,-35.2813,149.1292,292.62,66,100,4.12
418,Qaqortoq,AU,-35.2813,149.1292,292.62,66,100,4.12
419,Rio Grande,AU,-35.2813,149.1292,292.62,66,100,4.12
420,Jambi,AU,-35.2813,149.1292,292.62,66,100,4.12
421,Waipawa,AU,-35.2813,149.1292,292.62,66,100,4.12
422,Igdir,AU,-35.2813,149.1292,292.62,66,100,4.12
423,Yanam,AU,-35.2813,149.1292,292.62,66,100,4.12
424,Guerrero Negro,AU,-35.2813,149.1292,292.62,66,100,4.12
425,Chantilly,AU,-35.2813,149.1292,292.62,66,100,4.12
426,Upernavik,AU,-35.2813,149.1292,292.62,66,100,4.12
427,Itaqui,AU,-35.2813,149.1292,292.62,66,100,4.12
428,Pasni,AU,-35.2813,149.1292,292.62,66,100,4.12
429,Buta,AU,-35.2813,149.1292,292.62,66,100,4.12
430,Nador,AU,-35.2813,149.1292,292.62,66,100,4.12
431,Lethem,AU,-35.2813,149.1292,292.62,66,100,4.12
432,Tokur,AU,-35.2813,149.1292,292.62,66,100,4.12
433,Biak,AU,-35.2813,149.1292,292.62,66,100,4.12
434,Marsh Harbour,AU,-35.2813,149.1292,292.62,66,100,4.12
435,Kisangani,AU,-35.2813,149.1292,292.62,66,100,4.12
436,Comodoro Rivadavia,AU,-35.2813,149.1292,292.62,66,100,4.12
437,Whitehorse,AU,-35.2813,149.1292,292.62,66,100,4.12
438,Roebourne,AU,-35.2813,149.1292,292.62,66,100,4.12
439,Jalu,AU,-35.2813,149.1292,292.62,66,100,4.12
440,Gasa,AU,-35.2813,149.1292,292.62,66,100,4.12
441,Nuuk,AU,-35.2813,149.1292,292.62,66,100,4.12
442,Chikoy,AU,-35.2813,149.1292,292.62,66,100,4.12
443,Mahadday Weyne,AU,-35.2813,149.1292,292.62,66,100,4.12
444,Luena,AU,-35.2813,149.1292,292.62,66,100,4.12
445,Damaturu,AU,-35.2813,149.1292,292.62,66,100,4.12
446,Vicente Guerrero,AU,-35.2813,149.1292,292.62,66,100,4.12
447,Baykit,AU,-35.2813,149.1292,292.62,66,100,4.12
448,Paoua,AU,-35.2813,149.1292,292.62,66,100,4.12
449,Kanigoro,AU,-35.2813,149.1292,292.62,66,100,4.12
450,Copiapo,AU,-35.2813,149.1292,293.14,64,75,6.17
451,Egvekinot,AU,-35.2813,149.1292,293.14,64,75,6.17
452,Shubarkuduk,AU,-35.2813,149.1292,293.14,64,75,6.17
453,Mabaruma,AU,-35.2813,149.1292,293.14,64,75,6.17
454,Chamonix-Mont-Blanc,AU,-35.2813,149.1292,293.14,64,75,6.17
455,Svetlyy,AU,-35.2813,149.1292,293.14,64,75,6.17
456,Stornoway,AU,-35.2813,149.1292,293.14,64,75,6.17
457,Qui Nhon,AU,-35.2813,149.1292,293.14,64,75,6.17
458,Kodinsk,AU,-35.2813,149.1292,293.14,64,75,6.17
459,Santa Eulalia Del Rio,AU,-35.2813,149.1292,293.14,64,75,6.17
460,Wakefield,AU,-35.2813,149.1292,293.14,64,75,6.17
461,Bathurst,AU,-35.2813,149.1292,293.14,64,75,6.17
462,Naftah,AU,-35.2813,149.1292,293.14,64,75,6.17
463,Meulaboh,AU,-35.2813,149.1292,293.14,64,75,6.17
464,Lompoc,AU,-35.2813,149.1292,293.14,64,75,6.17
465,Saint-Georges,AU,-35.2813,149.1292,293.14,64,75,6.17
466,Nanortalik,AU,-35.2813,149.1292,293.14,64,75,6.17
467,Issoire,AU,-35.2813,149.1292,293.14,64,75,6.17
468,Vuktyl,AU,-35.2813,149.1292,293.14,64,75,6.17
469,Lolua,AU,-35.2813,149.1292,293.14,64,75,6.17
470,Nagato,AU,-35.2813,149.1292,293.14,64,75,6.17
471,Maceio,AU,-35.2813,149.1292,293.14,64,75,6.17
472,La Crosse,AU,-35.2813,149.1292,293.14,64,75,6.17
473,Dubrovnik,AU,-35.2813,149.1292,293.14,64,75,6.17
474,Port-Gentil,AU,-35.2813,149.1292,293.14,64,75,6.17
475,Mumbwa,AU,-35.2813,149.1292,293.14,64,75,6.17
476,Ruatoria,AU,-35.2813,149.1292,293.14,64,75,6.17
477,Sorrento,AU,-35.2813,149.1292,293.14,64,75,6.17
478,Kontagora,AU,-35.2813,149.1292,293.14,64,75,6.17
479,Atar,AU,-35.2813,149.1292,293.14,64,75,6.17
480,Narsaq,AU,-35.2813,149.1292,293.14,64,75,6.17
481,Sur,AU,-35.2813,149.1292,293.14,64,75,6.17
482,Sehithwa,AU,-35.2813,149.1292,293.14,64,75,6.17
483,Noumea,AU,-35.2813,149.1292,293.14,64,75,6.17
484,Ko Samui,AU,-35.2813,149.1292,293.14,64,75,6.17
485,Taybad,AU,-35.2813,149.1292,293.14,64,75,6.17
486,Sudislavl,AU,-35.2813,149.1292,293.14,64,75,6.17
487,Ilulissat,AU,-35.2813,149.1292,293.14,64,75,6.17
488,Sault Sainte Marie,AU,-35.2813,149.1292,293.14,64,75,6.17
489,Patti,AU,-35.2813,149.1292,293.14,64,75,6.17
490,Jadu,AU,-35.2813,149.1292,293.14,64,75,6.17
491,San Matias,AU,-35.2813,149.1292,293.14,64,75,6.17
492,Eydhafushi,AU,-35.2813,149.1292,293.14,64,75,6.17
493,Joao Pinheiro,AU,-35.2813,149.1292,293.14,64,75,6.17
494,Gondar,AU,-35.2813,149.1292,293.14,64,75,6.17
495,Cururupu,AU,-35.2813,149.1292,293.14,64,75,6.17
496,Moen,AU,-35.2813,149.1292,293.14,64,75,6.17
497,Thompson,AU,-35.2813,149.1292,293.14,64,75,6.17
498,Dudinka,AU,-35.2813,149.1292,293.14,64,75,6.17
499,Namatanai,AU,-35.2813,149.1292,293.14,64,75,6.17
500,Port Hardy,AU,-35.2813,149.1292,293.14,64,75,6.17
501,Naze,AU,-35.2813,149.1292,293.14,64,75,6.17
502,Skagastrond,AU,-35.2813,149.1292,293.14,64,75,6.17
503,Mbandaka,AU,-35.2813,149.1292,293.14,64,75,6.17
504,Maningrida,AU,-35.2813,149.1292,293.14,64,75,6.17
505,Cherskiy,AU,-35.2813,149.1292,293.14,64,75,6.17
506,Bedele,AU,-35.2813,149.1292,293.14,64,75,6.17
507,Victor Harbor,AU,-35.2813,149.1292,293.14,64,75,6.17
508,Corrente,AU,-35.2813,149.1292,293.14,64,75,6.17
509,Isangel,AU,-35.2813,149.1292,293.14,64,75,6.17
510,Taltal,AU,-35.2813,149.1292,293.14,64,75,6.17
511,Bayevo,AU,-35.2813,149.1292,293.14,64,75,6.17
512,Palana,AU,-35.2813,149.1292,293.14,64,75,6.17
513,Le Passage,AU,-35.2813,149.1292,293.14,64,75,6.17
514,Khakhea,AU,-35.2813,149.1292,293.14,64,75,6.17
515,Asosa,AU,-35.2813,149.1292,293.14,64,75,6.17
516,Condado,AU,-35.2813,149.1292,293.14,64,75,6.17
517,Jacareacanga,AU,-35.2813,149.1292,293.14,64,75,6.17
518,Lakes Entrance,AU,-35.2813,149.1292,293.14,64,75,6.17
519,Itarema,AU,-35.2813,149.1292,293.14,64,75,6.17
520,Labuhan,AU,-35.2813,149.1292,293.14,64,75,6.17
521,Kuvandyk,AU,-35.2813,149.1292,293.14,64,75,6.17
522,Mumford,AU,-35.2813,149.1292,293.14,64,75,6.17
523,Aswan,AU,-35.2813,149.1292,293.14,64,75,6.17
524,Radford,AU,-35.2813,149.1292,293.14,64,75,6.17
525,Locri,AU,-35.2813,149.1292,293.14,64,75,6.17
526,Dezhou,AU,-35.2813,149.1292,293.14,64,75,6.17
527,Fulacunda,AU,-35.2813,149.1292,293.14,64,75,6.17
528,Talnakh,AU,-35.2813,149.1292,293.14,64,75,6.17
529,Kitui,AU,-35.2813,149.1292,293.14,64,75,6.17
530,Brae,AU,-35.2813,149.1292,293.14,64,75,6.17
531,Suraabad,AU,-35.2813,149.1292,293.14,64,75,6.17
532,Montrose,AU,-35.2813,149.1292,293.14,64,75,6.17
533,Ayan,AU,-35.2813,149.1292,293.14,64,75,6.17
534,Lima,AU,-35.2813,149.1292,293.14,64,75,6.17
535,Kaeo,AU,-35.2813,149.1292,293.14,64,75,6.17
536,Cottbus,AU,-35.2813,149.1292,293.14,64,75,6.17
537,San Felipe,AU,-35.2813,149.1292,293.14,64,75,6.17
538,Geraldton,AU,-35.2813,149.1292,293.14,64,75,6.17
539,La Palma,AU,-35.2813,149.1292,293.14,64,75,6.17
540,Slave Lake,AU,-35.2813,149.1292,293.14,64,75,6.17
541,Poum,AU,-35.2813,149.1292,293.14,64,75,6.17
542,Sinop,AU,-35.2813,149.1292,293.14,64,75,6.17
543,Sangar,AU,-35.2813,149.1292,293.14,64,75,6.17
544,Dingle,AU,-35.2813,149.1292,293.14,64,75,6.17
545,Manokwari,AU,-35.2813,149.1292,293.14,64,75,6.17
546,Atasu,AU,-35.2813,149.1292,293.14,64,75,6.17
547,Oktyabrskiy,AU,-35.2813,149.1292,293.14,64,75,6.17
548,Ugoofaaru,AU,-35.2813,149.1292,293.14,64,75,6.17
549,Dunedin,AU,-35.2813,149.1292,293.14,64,75,6.17
550,Shunyi,AU,-35.2813,149.1292,293.14,64,75,6.17
551,Bacuit,AU,-35.2813,149.1292,293.14,64,75,6.17
552,Henties Bay,AU,-35.2813,149.1292,293.14,64,75,6.17
553,Shimoda,AU,-35.2813,149.1292,293.14,64,75,6.17
554,Douglas,AU,-35.2813,149.1292,293.14,64,75,6.17
555,Santa Maria,AU,-35.2813,149.1292,293.14,64,75,6.17
556,Grand Centre,AU,-35.2813,149.1292,293.14,64,75,6.17
557,Brownsville,AU,-35.2813,149.1292,293.14,64,75,6.17
558,Huangpu,AU,-35.2813,149.1292,293.14,64,75,6.17
559,Timiryazevskoye,AU,-35.2813,149.1292,293.14,64,75,6.17
560,Matay,AU,-35.2813,149.1292,293.14,64,75,6.17
561,Nichinan,AU,-35.2813,149.1292,293.14,64,75,6.17
562,Lamar,AU,-35.2813,149.1292,293.14,64,75,6.17
563,Quatre Cocos,AU,-35.2813,149.1292,293.14,64,75,6.17
564,Nortelandia,AU,-35.2813,149.1292,293.14,64,75,6.17
565,Ballina,AU,-35.2813,149.1292,293.14,64,75,6.17
566,Carutapera,AU,-35.2813,149.1292,293.14,64,75,6.17
567,Antofagasta,AU,-35.2813,149.1292,293.14,64,75,6.17
568,Ostrovnoy,AU,-35.2813,149.1292,293.14,64,75,6.17
569,Letka,AU,-35.2813,149.1292,293.14,64,75,6.17
570,Braganca,AU,-35.2813,149.1292,293.14,64,75,6.17
571,Grodzisk Mazowiecki,AU,-35.2813,149.1292,293.14,64,75,6.17
572,Yumen,AU,-35.2813,149.1292,293.14,64,75,6.17
573,Harper,AU,-35.2813,149.1292,293.14,64,75,6.17
574,Stara Zagora,AU,-35.2813,149.1292,293.14,64,75,6.17
575,Svetlogorsk,AU,-35.2813,149.1292,293.14,64,75,6.17
576,Krasnoselkup,AU,-35.2813,149.1292,293.14,64,75,6.17
577,Udon Thani,AU,-35.2813,149.1292,293.14,64,75,6.17
578,Port Said,AU,-35.2813,149.1292,293.14,64,75,6.17
579,Acarau,AU,-35.2813,149.1292,293.14,64,75,6.17
580,Vitim,AU,-35.2813,149.1292,293.14,64,75,6.17
581,Deyang,AU,-35.2813,149.1292,293.14,64,75,6.17
582,Gbongan,AU,-35.2813,149.1292,293.14,64,75,6.17
583,Sola,AU,-35.2813,149.1292,293.14,64,75,6.17
584,Adrar,AU,-35.2813,149.1292,293.14,64,75,6.17
585,Yonago,AU,-35.2813,149.1292,293.14,64,75,6.17
586,Quetzaltepec,AU,-35.2813,149.1292,293.14,64,75,6.17
587,Kirakira,AU,-35.2813,149.1292,293.14,64,75,6.17
588,Praia Da Vitoria,AU,-35.2813,149.1292,293.14,64,75,6.17
589,Zhanaozen,AU,-35.2813,149.1292,293.14,64,75,6.17
590,Mashhad,AU,-35.2813,149.1292,293.14,64,75,6.17
591,Ancud,AU,-35.2813,149.1292,293.14,64,75,6.17
592,Huarmey,AU,-35.2813,149.1292,293.14,64,75,6.17
593,Moyale,AU,-35.2813,149.1292,293.14,64,75,6.17
594,Cap Malheureux,AU,-35.2813,149.1292,293.14,64,75,6.17
595,Inhambane,AU,-35.2813,149.1292,293.14,64,75,6.17
596,Necochea,AU,-35.2813,149.1292,293.14,64,75,6.17
597,Goksun,AU,-35.2813,149.1292,293.14,64,75,6.17
598,Ust-Kuyga,AU,-35.2813,149.1292,293.14,64,75,6.17
599,Dekoa,AU,-35.2813,149.1292,293.14,64,75,6.17
600,San Jose,AU,-35.2813,149.1292,293.14,64,75,6.17
601,Zhezkazgan,AU,-35.2813,149.1292,293.14,64,75,6.17
602,Sarkand,AU,-35.2813,149.1292,293.14,64,75,6.17
603,Kulhudhuffushi,AU,-35.2813,149.1292,293.14,64,75,6.17
604,Khorramshahr,AU,-35.2813,149.1292,293.14,64,75,6.17
605,Zhigansk,AU,-35.2813,149.1292,293.14,64,75,6.17
606,Fukue,AU,-35.2813,149.1292,293.14,64,75,6.17
607,Pimenteiras,AU,-35.2813,149.1292,293.14,64,75,6.17
608,Victoria,AU,-35.2813,149.1292,293.14,64,75,6.17
609,Wajima,AU,-35.2813,149.1292,293.14,64,75,6.17
610,Galesong,AU,-35.2813,149.1292,293.14,64,75,6.17
611,Havoysund,AU,-35.2813,149.1292,293.14,64,75,6.17
612,Miyazu,AU,-35.2813,149.1292,293.14,64,75,6.17
613,Ukiah,AU,-35.2813,149.1292,293.14,64,75,6.17
614,Klamath Falls,AU,-35.2813,149.1292,293.14,64,75,6.17
615,Safwah,AU,-35.2813,149.1292,293.14,64,75,6.17
616,Tahta,AU,-35.2813,149.1292,293.14,64,75,6.17
617,Yeppoon,AU,-35.2813,149.1292,293.14,64,75,6.17
618,Cayenne,AU,-35.2813,149.1292,293.14,64,75,6.17
619,Ripoll,AU,-35.2813,149.1292,293.14,64,75,6.17
620,Pisco,AU,-35.2813,149.1292,293.14,64,75,6.17
621,Prince Rupert,AU,-35.2813,149.1292,293.14,64,75,6.17
622,Gorontalo,AU,-35.2813,149.1292,293.14,64,75,6.17
623,Ginda,AU,-35.2813,149.1292,293.14,64,75,6.17
624,Mount Isa,AU,-35.2813,149.1292,293.14,64,75,6.17
625,Athabasca,AU,-35.2813,149.1292,293.14,64,75,6.17
626,Lososina,AU,-35.2813,149.1292,293.14,64,75,6.17
627,Amet,AU,-35.2813,149.1292,293.14,64,75,6.17
628,Bereda,AU,-35.2813,149.1292,293.14,64,75,6.17
629,Yeniseysk,AU,-35.2813,149.1292,293.14,64,75,6.17
630,Pangai,AU,-35.2813,149.1292,293.14,64,75,6.17
631,Palmer,AU,-35.2813,149.1292,293.14,64,75,6.17
632,Thinadhoo,AU,-35.2813,149.1292,293.14,64,75,6.17
633,Jumla,AU,-35.2813,149.1292,293.14,64,75,6.17
634,Redding,AU,-35.2813,149.1292,293.14,64,75,6.17
635,Tevaitoa,AU,-35.2813,149.1292,293.14,64,75,6.17
636,Bay-Khaak,AU,-35.2813,149.1292,293.14,64,75,6.17
637,Karamken,AU,-35.2813,149.1292,293.14,64,75,6.17
638,Beloha,AU,-35.2813,149.1292,293.14,64,75,6.17
639,Tornio,AU,-35.2813,149.1292,293.14,64,75,6.17
640,Santa Marta De Tormes,AU,-35.2813,149.1292,293.14,64,75,6.17
641,Sao Joao Dos Patos,AU,-35.2813,149.1292,293.14,64,75,6.17
642,Kumluca,AU,-35.2813,149.1292,293.14,64,75,6.17
643,Miandrivazo,AU,-35.2813,149.1292,293.14,64,75,6.17
644,Umuahia,AU,-35.2813,149.1292,293.14,64,75,6.17
645,Kostomuksha,AU,-35.2813,149.1292,293.14,64,75,6.17
646,Luang Prabang,AU,-35.2813,149.1292,293.14,64,75,6.17
647,Puerto Escondido,AU,-35.2813,149.1292,293.14,64,75,6.17
648,Zacualpan,AU,-35.2813,149.1292,293.14,64,75,6.17
649,Karaul,AU,-35.2813,149.1292,293.14,64,75,6.17
650,Tilichiki,AU,-35.2813,149.1292,293.14,64,75,6.17
651,Ciechocinek,AU,-35.2813,149.1292,293.14,64,75,6.17
652,Bosaso,AU,-35.2813,149.1292,293.14,64,75,6.17
653,Ixtapa,AU,-35.2813,149.1292,293.14,64,75,6.17
654,Ivanteyevka,AU,-35.2813,149.1292,293.14,64,75,6.17
655,Port Augusta,AU,-35.2813,149.1292,293.14,64,75,6.17
656,Krasnokholm,AU,-35.2813,149.1292,293.14,64,75,6.17
657,Chivay,AU,-35.2813,149.1292,293.14,64,75,6.17
658,Caravelas,AU,-35.2813,149.1292,293.14,64,75,6.17
659,Beringovskiy,AU,-35.2813,149.1292,293.14,64,75,6.17
660,Wulanhaote,AU,-35.2813,149.1292,293.14,64,75,6.17
661,Santa Fe,AU,-35.2813,149.1292,293.14,64,75,6.17
662,La Sarre,AU,-35.2813,149.1292,293.14,64,75,6.17
663,Muravlenko,AU,-35.2813,149.1292,293.14,64,75,6.17
664,Hayden,AU,-35.2813,149.1292,293.14,64,75,6.17
665,Puerto Gaitan,AU,-35.2813,149.1292,293.14,64,75,6.17
666,Sterling,AU,-35.2813,149.1292,293.14,64,75,6.17
667,Guajara-Mirim,AU,-35.2813,149.1292,293.14,64,75,6.17
668,Port Lincoln,AU,-35.2813,149.1292,293.14,64,75,6.17
669,Bontang,AU,-35.2813,149.1292,293.14,64,75,6.17
670,Koygorodok,AU,-35.2813,149.1292,293.14,64,75,6.17
671,Kez,AU,-35.2813,149.1292,293.14,64,75,6.17
672,Vostok,AU,-35.2813,149.1292,293.14,64,75,6.17
673,Dzhusaly,AU,-35.2813,149.1292,293.14,64,75,6.17
674,Igarka,AU,-35.2813,149.1292,293.14,64,75,6.17
675,Lengshuitan,AU,-35.2813,149.1292,293.14,64,75,6.17
676,Kamuli,AU,-35.2813,149.1292,293.14,64,75,6.17
677,Maragogi,AU,-35.2813,149.1292,293.14,64,75,6.17
678,Shieli,AU,-35.2813,149.1292,293.14,64,75,6.17
679,Ostuacan,AU,-35.2813,149.1292,293.14,64,75,6.17
680,Tacuarembo,AU,-35.2813,149.1292,293.14,64,75,6.17
681,Dinar,AU,-35.2813,149.1292,293.14,64,75,6.17
682,Matehuala,AU,-35.2813,149.1292,293.14,64,75,6.17
683,Young,AU,-35.2813,149.1292,293.14,64,75,6.17
684,Panjakent,AU,-35.2813,149.1292,293.14,64,75,6.17
685,Zabol,AU,-35.2813,149.1292,293.14,64,75,6.17
686,College,AU,-35.2813,149.1292,293.14,64,75,6.17
687,Bubaque,AU,-35.2813,149.1292,293.14,64,75,6.17
688,Corpus Christi,AU,-35.2813,149.1292,293.14,64,75,6.17
689,Mokshan,AU,-35.2813,149.1292,293.14,64,75,6.17
690,Thivai,AU,-35.2813,149.1292,293.14,64,75,6.17
691,North Bend,AU,-35.2813,149.1292,293.14,64,75,6.17
692,Mocorito,AU,-35.2813,149.1292,293.14,64,75,6.17
693,Ovsyanka,AU,-35.2813,149.1292,293.14,64,75,6.17
694,Valparaiso,AU,-35.2813,149.1292,293.14,64,75,6.17
695,Kidal,AU,-35.2813,149.1292,293.14,64,75,6.17
696,Malgrat De Mar,AU,-35.2813,149.1292,293.14,64,75,6.17
697,Georgiyevka,AU,-35.2813,149.1292,293.14,64,75,6.17
698,Kjollefjord,AU,-35.2813,149.1292,293.14,64,75,6.17
699,San Joaquin,AU,-35.2813,149.1292,293.14,64,75,6.17
700,Gaoua,AU,-35.2813,149.1292,293.14,64,75,6.17
701,Paysandu,AU,-35.2813,149.1292,293.14,64,75,6.17
702,Kudahuvadhoo,AU,-35.2813,149.1292,293.14,64,75,6.17
703,Kavaratti,AU,-35.2813,149.1292,293.14,64,75,6.17
704,Daman,AU,-35.2813,149.1292,293.14,64,75,6.17
705,Palora,AU,-35.2813,149.1292,293.14,64,75,6.17
706,Bandarbeyla,AU,-35.2813,149.1292,293.14,64,75,6.17
707,Safaga,AU,-35.2813,149.1292,293.14,64,75,6.17
708,Upington,AU,-35.2813,149.1292,293.14,64,75,6.17
709,Toftir,AU,-35.2813,149.1292,293.14,64,75,6.17
710,Furano,AU,-35.2813,149.1292,293.14,64,75,6.17
711,Manuk Mangkaw,AU,-35.2813,149.1292,293.14,64,75,6.17
712,Aklavik,AU,-35.2813,149.1292,293.14,64,75,6.17
713,Waw,AU,-35.2813,149.1292,293.14,64,75,6.17
714,Topeka,AU,-35.2813,149.1292,293.14,64,75,6.17
715,Warqla,AU,-35.2813,149.1292,293.14,64,75,6.17
716,Zhuhai,AU,-35.2813,149.1292,293.14,64,75,6.17
717,Ilovlya,AU,-35.2813,149.1292,293.14,64,75,6.17
718,Panzhihua,AU,-35.2813,149.1292,293.14,64,75,6.17
719,Iki-Burul,AU,-35.2813,149.1292,293.14,64,75,6.17
720,Sarany,AU,-35.2813,149.1292,293.14,64,75,6.17
721,Glasgow,AU,-35.2813,149.1292,293.14,64,75,6.17
722,Boshnyakovo,AU,-35.2813,149.1292,293.14,64,75,6.17
723,Srednekolymsk,AU,-35.2813,149.1292,293.14,64,75,6.17
724,Esik,AU,-35.2813,149.1292,293.14,64,75,6.17
725,Honiara,AU,-35.2813,149.1292,293.14,64,75,6.17
726,Seymchan,AU,-35.2813,149.1292,293.14,64,75,6.17
727,Bahia De Caraquez,AU,-35.2813,149.1292,293.14,64,75,6.17
728,Cantaura,AU,-35.2813,149.1292,293.14,64,75,6.17
729,Kloulklubed,AU,-35.2813,149.1292,293.14,64,75,6.17
730,Smithers,AU,-35.2813,149.1292,293.14,64,75,6.17
731,Zhaozhou,AU,-35.2813,149.1292,293.14,64,75,6.17
732,Nabire,AU,-35.2813,149.1292,293.14,64,75,6.17
733,Parfenyevo,AU,-35.2813,149.1292,293.14,64,75,6.17
734,Sinkat,AU,-35.2813,149.1292,293.14,64,75,6.17
735,Azacualpa,AU,-35.2813,149.1292,293.14,64,75,6.17
736,Chulman,AU,-35.2813,149.1292,293.14,64,75,6.17
737,Kununurra,AU,-35.2813,149.1292,293.14,64,75,6.17
738,Swellendam,AU,-35.2813,149.1292,293.14,64,75,6.17
739,Dryden,AU,-35.2813,149.1292,293.14,64,75,6.17
740,Mogadishu,AU,-35.2813,149.1292,293.14,64,75,6.17
741,Calvinia,AU,-35.2813,149.1292,293.14,64,75,6.17
742,Qandala,AU,-35.2813,149.1292,293.14,64,75,6.17
743,Madanapalle,AU,-35.2813,149.1292,293.14,64,75,6.17
744,Ngunguru,AU,-35.2813,149.1292,293.14,64,75,6.17
745,Wahpeton,AU,-35.2813,149.1292,293.14,64,75,6.17
746,Aksum,AU,-35.2813,149.1292,293.14,64,75,6.17
747,Tongchuan,AU,-35.2813,149.1292,293.14,64,75,6.17
748,Mineiros,AU,-35.2813,149.1292,293.14,64,75,6.17
749,Pedernales,AU,-35.2813,149.1292,293.14,64,75,6.17
750,Mtambile,AU,-35.2813,149.1292,293.14,64,75,6.17
751,Kautokeino,AU,-35.2813,149.1292,293.14,64,75,6.17
752,Iberia,AU,-35.2813,149.1292,293.14,64,75,6.17
753,Liverpool,AU,-35.2813,149.1292,293.14,64,75,6.17
754,Picayune,AU,-35.2813,149.1292,293.14,64,75,6.17
755,Constitucion,AU,-35.2813,149.1292,293.14,64,75,6.17
756,Kosh-Agach,AU,-35.2813,149.1292,293.14,64,75,6.17
757,Aksu,AU,-35.2813,149.1292,293.14,64,75,6.17
758,Escanaba,AU,-35.2813,149.1292,293.14,64,75,6.17
759,Baghdad,AU,-35.2813,149.1292,293.14,64,75,6.17
760,Ust-Bolsheretsk,AU,-35.2813,149.1292,293.14,64,75,6.17
761,Yerbogachen,AU,-35.2813,149.1292,293.14,64,75,6.17
762,Bodden Town,AU,-35.2813,149.1292,293.14,64,75,6.17
763,Sept-Iles,AU,-35.2813,149.1292,293.14,64,75,6.17
764,Meadow Lake,AU,-35.2813,149.1292,293.14,64,75,6.17
765,Strzelce Krajenskie,AU,-35.2813,149.1292,293.14,64,75,6.17
766,Tucurui,AU,-35.2813,149.1292,293.14,64,75,6.17
767,Kondinskoye,AU,-35.2813,149.1292,293.14,64,75,6.17
768,Sabang,AU,-35.2813,149.1292,293.14,64,75,6.17
769,Coos Bay,AU,-35.2813,149.1292,293.14,64,75,6.17
770,Nisia Floresta,AU,-35.2813,149.1292,293.14,64,75,6.17
771,Tiruchchendur,AU,-35.2813,149.1292,293.14,64,75,6.17
772,Carndonagh,AU,-35.2813,149.1292,293.14,64,75,6.17
773,Te Anau,AU,-35.2813,149.1292,293.14,64,75,6.17
774,Cervo,AU,-35.2813,149.1292,293.14,64,75,6.17
775,Little Current,AU,-35.2813,149.1292,293.14,64,75,6.17
776,Kupang,AU,-35.2813,149.1292,293.14,64,75,6.17
777,Darlawn,AU,-35.2813,149.1292,293.14,64,75,6.17
778,Ilabaya,AU,-35.2813,149.1292,293.14,64,75,6.17
779,Grand Gaube,AU,-35.2813,149.1292,293.14,64,75,6.17
780,Moose Factory,AU,-35.2813,149.1292,293.14,64,75,6.17
781,Eskasem,AU,-35.2813,149.1292,293.14,64,75,6.17
782,Helena,AU,-35.2813,149.1292,293.14,64,75,6.17
783,Kazalinsk,AU,-35.2813,149.1292,293.14,64,75,6.17
784,Kalmunai,AU,-35.2813,149.1292,293.14,64,75,6.17
785,Ratnagiri,AU,-35.2813,149.1292,293.14,64,75,6.17
786,Kirkuk,AU,-35.2813,149.1292,293.14,64,75,6.17
787,Esperanza,AU,-35.2813,149.1292,293.14,64,75,6.17
